    0.43816E-02    0.16055E+05
    0.44701E-02    0.16285E+05
    0.45604E-02    0.16517E+05
    0.46525E-02    0.16749E+05
    0.47465E-02    0.16983E+05
    0.48424E-02    0.17218E+05
    0.49402E-02    0.17455E+05
    0.50400E-02    0.17692E+05
    0.51419E-02    0.17931E+05
    0.52457E-02    0.18170E+05
    0.53517E-02    0.18410E+05
    0.54598E-02    0.18650E+05
    0.55701E-02    0.18892E+05
    0.56826E-02    0.19133E+05
    0.57974E-02    0.19376E+05
    0.59145E-02    0.19618E+05
    0.60340E-02    0.19860E+05
    0.61559E-02    0.20103E+05
    0.62803E-02    0.20345E+05
    0.64072E-02    0.20587E+05
    0.65366E-02    0.20828E+05
    0.66686E-02    0.21069E+05
    0.68033E-02    0.21310E+05
    0.69408E-02    0.21549E+05
    0.70810E-02    0.21788E+05
    0.72240E-02    0.22025E+05
    0.73700E-02    0.22260E+05
    0.75189E-02    0.22495E+05
    0.76708E-02    0.22727E+05
    0.78257E-02    0.22958E+05
    0.79838E-02    0.23186E+05
    0.81451E-02    0.23412E+05
    0.83096E-02    0.23636E+05
    0.84775E-02    0.23856E+05
    0.86488E-02    0.24074E+05
    0.88235E-02    0.24289E+05
    0.90017E-02    0.24500E+05
    0.91836E-02    0.24707E+05
    0.93691E-02    0.24911E+05
    0.95583E-02    0.25110E+05
    0.97514E-02    0.25305E+05
    0.99484E-02    0.25496E+05
    0.10149E-01    0.25681E+05
    0.10354E-01    0.25861E+05
    0.10564E-01    0.26036E+05
    0.10777E-01    0.26205E+05
    0.10995E-01    0.26368E+05
    0.11217E-01    0.26525E+05
    0.11443E-01    0.26675E+05
    0.11675E-01    0.26818E+05
    0.11910E-01    0.26954E+05
    0.12151E-01    0.27082E+05
    0.12397E-01    0.27202E+05
    0.12647E-01    0.27315E+05
    0.12902E-01    0.27419E+05
    0.13163E-01    0.27514E+05
    0.13429E-01    0.27600E+05
    0.13700E-01    0.27677E+05
    0.13977E-01    0.27744E+05
    0.14259E-01    0.27801E+05
    0.14547E-01    0.27848E+05
    0.14841E-01    0.27885E+05
    0.15141E-01    0.27910E+05
    0.15447E-01    0.27924E+05
    0.15759E-01    0.27927E+05
    0.16077E-01    0.27918E+05
    0.16402E-01    0.27898E+05
    0.16734E-01    0.27865E+05
    0.17072E-01    0.27820E+05
    0.17416E-01    0.27762E+05
    0.17768E-01    0.27691E+05
    0.18127E-01    0.27607E+05
    0.18493E-01    0.27511E+05
    0.18867E-01    0.27400E+05
    0.19248E-01    0.27277E+05
    0.19637E-01    0.27140E+05
    0.20034E-01    0.26990E+05
    0.20438E-01    0.26826E+05
    0.20851E-01    0.26649E+05
    0.21272E-01    0.26458E+05
    0.21702E-01    0.26254E+05
    0.22141E-01    0.26037E+05
    0.22588E-01    0.25807E+05
    0.23044E-01    0.25564E+05
    0.23510E-01    0.25308E+05
    0.23985E-01    0.25041E+05
    0.24469E-01    0.24762E+05
    0.24964E-01    0.24471E+05
    0.25468E-01    0.24169E+05
    0.25982E-01    0.23857E+05
    0.26507E-01    0.23536E+05
    0.27043E-01    0.23205E+05
    0.27589E-01    0.22866E+05
    0.28146E-01    0.22518E+05
    0.28715E-01    0.22164E+05
    0.29295E-01    0.21804E+05
    0.29887E-01    0.21438E+05
    0.30490E-01    0.21068E+05
    0.31106E-01    0.20695E+05
    0.31735E-01    0.20319E+05
    0.32376E-01    0.19942E+05
    0.33030E-01    0.19564E+05
    0.33697E-01    0.19186E+05
    0.34378E-01    0.18810E+05
    0.35072E-01    0.18436E+05
    0.35781E-01    0.18067E+05
    0.36504E-01    0.17702E+05
    0.37241E-01    0.17342E+05
    0.37993E-01    0.16990E+05
    0.38761E-01    0.16645E+05
    0.39544E-01    0.16308E+05
    0.40343E-01    0.15980E+05
    0.41158E-01    0.15660E+05
    0.41989E-01    0.15350E+05
    0.42838E-01    0.15050E+05
    0.43703E-01    0.14761E+05
    0.44586E-01    0.14485E+05
    0.45486E-01    0.14222E+05
    0.46405E-01    0.13973E+05
    0.47343E-01    0.13738E+05
    0.48299E-01    0.13514E+05
    0.49275E-01    0.13301E+05
    0.50270E-01    0.13098E+05
    0.51286E-01    0.12904E+05
    0.52322E-01    0.12718E+05
    0.53379E-01    0.12541E+05
    0.54457E-01    0.12371E+05
    0.55557E-01    0.12207E+05
    0.56680E-01    0.12047E+05
    0.57825E-01    0.11890E+05
    0.58993E-01    0.11733E+05
    0.60184E-01    0.11575E+05
    0.61400E-01    0.11414E+05
    0.62641E-01    0.11249E+05
    0.63906E-01    0.11077E+05
    0.65197E-01    0.10898E+05
    0.66514E-01    0.10710E+05
    0.67858E-01    0.10511E+05
    0.69229E-01    0.10300E+05
    0.70627E-01    0.10077E+05
    0.72054E-01    0.98415E+04
    0.73510E-01    0.95937E+04
    0.74994E-01    0.93340E+04
    0.76509E-01    0.90637E+04
    0.78055E-01    0.87846E+04
    0.79632E-01    0.84983E+04
    0.81241E-01    0.82075E+04
    0.82882E-01    0.79145E+04
    0.84556E-01    0.76222E+04
    0.86264E-01    0.73333E+04
    0.88007E-01    0.70508E+04
    0.89785E-01    0.67777E+04
    0.91598E-01    0.65170E+04
    0.93449E-01    0.62711E+04
    0.95337E-01    0.60423E+04
    0.97263E-01    0.58325E+04
    0.99227E-01    0.56429E+04
    0.10123E+00    0.54735E+04
    0.10328E+00    0.53240E+04
    0.10536E+00    0.51932E+04
    0.10749E+00    0.50786E+04
    0.10966E+00    0.49779E+04
    0.11188E+00    0.48876E+04
    0.11414E+00    0.48044E+04
    0.11644E+00    0.47244E+04
    0.11880E+00    0.46440E+04
    0.12120E+00    0.45593E+04
    0.12365E+00    0.44670E+04
    0.12614E+00    0.43644E+04
    0.12869E+00    0.42496E+04
    0.13129E+00    0.41221E+04
    0.13394E+00    0.39826E+04
    0.13665E+00    0.38329E+04
    0.13941E+00    0.36760E+04
    0.14223E+00    0.35153E+04
    0.14510E+00    0.33547E+04
    0.14803E+00    0.31983E+04
    0.15102E+00    0.30504E+04
    0.15407E+00    0.29147E+04
    0.15718E+00    0.27942E+04
    0.16036E+00    0.26902E+04
    0.16360E+00    0.26024E+04
    0.16690E+00    0.25291E+04
    0.17028E+00    0.24671E+04
    0.17371E+00    0.24127E+04
    0.17722E+00    0.23622E+04
    0.18080E+00    0.23116E+04
    0.18446E+00    0.22570E+04
    0.18818E+00    0.21952E+04
    0.19198E+00    0.21244E+04
    0.19586E+00    0.20449E+04
    0.19982E+00    0.19587E+04
    0.20386E+00    0.18694E+04
    0.20797E+00    0.17808E+04
    0.21218E+00    0.16964E+04
    0.21646E+00    0.16194E+04
    0.22083E+00    0.15519E+04
    0.22530E+00    0.14945E+04
    0.22985E+00    0.14463E+04
    0.23449E+00    0.14051E+04
    0.23923E+00    0.13676E+04
    0.24406E+00    0.13303E+04
    0.24899E+00    0.12902E+04
    0.25402E+00    0.12457E+04
    0.25915E+00    0.11969E+04
    0.26439E+00    0.11452E+04
    0.26973E+00    0.10929E+04
    0.27518E+00    0.10427E+04
    0.28074E+00    0.99688E+03
    0.28641E+00    0.95662E+03
    0.29219E+00    0.92176E+03
    0.29810E+00    0.89094E+03
    0.30412E+00    0.86213E+03
    0.31026E+00    0.83324E+03
    0.31653E+00    0.80285E+03
    0.32292E+00    0.77069E+03
    0.32945E+00    0.73756E+03
    0.33610E+00    0.70492E+03
    0.34289E+00    0.67430E+03
    0.34982E+00    0.64654E+03
    0.35689E+00    0.62155E+03
    0.36409E+00    0.59863E+03
    0.37145E+00    0.57665E+03
    0.37895E+00    0.55456E+03
    0.38661E+00    0.53202E+03
    0.39442E+00    0.50943E+03
    0.40239E+00    0.48748E+03
    0.41052E+00    0.46683E+03
    0.41881E+00    0.44780E+03
    0.42727E+00    0.43005E+03
    0.43590E+00    0.41308E+03
    0.44471E+00    0.39641E+03
    0.45369E+00    0.37985E+03
    0.46286E+00    0.36368E+03
    0.47221E+00    0.34819E+03
    0.48174E+00    0.33360E+03
    0.49148E+00    0.31984E+03
    0.50141E+00    0.30666E+03
    0.51153E+00    0.29386E+03
    0.52187E+00    0.28138E+03
    0.53241E+00    0.26934E+03
    0.54317E+00    0.25785E+03
    0.55414E+00    0.24694E+03
    0.56533E+00    0.23650E+03
    0.57675E+00    0.22643E+03
    0.58840E+00    0.21670E+03
    0.60029E+00    0.20736E+03
    0.61242E+00    0.19842E+03
    0.62479E+00    0.18988E+03
    0.63741E+00    0.18170E+03
    0.65029E+00    0.17382E+03
    0.66342E+00    0.16626E+03
    0.67683E+00    0.15902E+03
    0.69050E+00    0.15209E+03
    0.70445E+00    0.14545E+03
    0.71868E+00    0.13907E+03
    0.73320E+00    0.13297E+03
    0.74801E+00    0.12712E+03
    0.76312E+00    0.12151E+03
    0.77854E+00    0.11614E+03
    0.79426E+00    0.11100E+03
    0.81031E+00    0.10608E+03
    0.82668E+00    0.10136E+03
    0.84338E+00    0.96846E+02
    0.86041E+00    0.92524E+02
    0.87780E+00    0.88386E+02
    0.89553E+00    0.84426E+02
    0.91362E+00    0.80637E+02
    0.93208E+00    0.77011E+02
    0.95091E+00    0.73542E+02
    0.97011E+00    0.70223E+02
    0.98971E+00    0.67048E+02
    0.10097E+01    0.64011E+02
    0.10301E+01    0.61106E+02
    0.10509E+01    0.58328E+02
    0.10721E+01    0.55672E+02
    0.10938E+01    0.53132E+02
    0.11159E+01    0.50705E+02
    0.11384E+01    0.48384E+02
    0.11614E+01    0.46166E+02
    0.11849E+01    0.44047E+02
    0.12088E+01    0.42021E+02
    0.12333E+01    0.40086E+02
    0.12582E+01    0.38237E+02
    0.12836E+01    0.36470E+02
    0.13095E+01    0.34782E+02
    0.13360E+01    0.33169E+02
    0.13630E+01    0.31629E+02
    0.13905E+01    0.30159E+02
    0.14186E+01    0.28755E+02
    0.14472E+01    0.27414E+02
    0.14765E+01    0.26134E+02
    0.15063E+01    0.24912E+02
    0.15367E+01    0.23745E+02
    0.15678E+01    0.22632E+02
    0.15994E+01    0.21569E+02
    0.16318E+01    0.20554E+02
    0.16647E+01    0.19587E+02
    0.16984E+01    0.18663E+02
    0.17327E+01    0.17782E+02
    0.17677E+01    0.16941E+02
    0.18034E+01    0.16139E+02
    0.18398E+01    0.15374E+02
    0.18770E+01    0.14644E+02
    0.19149E+01    0.13948E+02
    0.19536E+01    0.13285E+02
    0.19930E+01    0.12652E+02
    0.20333E+01    0.12048E+02
    0.20744E+01    0.11473E+02
    0.21163E+01    0.10924E+02
    0.21590E+01    0.10401E+02
    0.22026E+01    0.99026E+01
    0.22471E+01    0.94274E+01
    0.22925E+01    0.89745E+01
    0.23388E+01    0.85428E+01
    0.23861E+01    0.81315E+01
    0.24343E+01    0.77395E+01
    0.24835E+01    0.73660E+01
    0.25336E+01    0.70101E+01
    0.25848E+01    0.66710E+01
    0.26370E+01    0.63480E+01
    0.26903E+01    0.60403E+01
    0.27447E+01    0.57472E+01
    0.28001E+01    0.54680E+01
    0.28567E+01    0.52021E+01
    0.29144E+01    0.49489E+01
    0.29733E+01    0.47078E+01
    0.30333E+01    0.44781E+01
    0.30946E+01    0.42595E+01
    0.31571E+01    0.40513E+01
    0.32209E+01    0.38531E+01
    0.32860E+01    0.36644E+01
    0.33523E+01    0.34848E+01
    0.34201E+01    0.33138E+01
    0.34892E+01    0.31511E+01
    0.35596E+01    0.29962E+01
    0.36316E+01    0.28487E+01
    0.37049E+01    0.27084E+01
    0.37798E+01    0.25749E+01
    0.38561E+01    0.24479E+01
    0.39340E+01    0.23270E+01
    0.40135E+01    0.22120E+01
    0.40946E+01    0.21025E+01
    0.41773E+01    0.19984E+01
    0.42617E+01    0.18994E+01
    0.43478E+01    0.18052E+01
    0.44356E+01    0.17156E+01
    0.45252E+01    0.16303E+01
    0.46166E+01    0.15492E+01
    0.47099E+01    0.14721E+01
    0.48050E+01    0.13988E+01
    0.49021E+01    0.13291E+01
    0.50011E+01    0.12628E+01
    0.51021E+01    0.11997E+01
    0.52052E+01    0.11398E+01
    0.53104E+01    0.10828E+01
    0.54176E+01    0.10286E+01
    0.55271E+01    0.97704E+00
    0.56387E+01    0.92807E+00
    0.57526E+01    0.88151E+00
    0.58689E+01    0.83725E+00
    0.59874E+01    0.79518E+00
    0.61084E+01    0.75520E+00
    0.62318E+01    0.71720E+00
    0.63577E+01    0.68108E+00
    0.64861E+01    0.64676E+00
    0.66171E+01    0.61415E+00
    0.67508E+01    0.58315E+00
    0.68872E+01    0.55370E+00
    0.70263E+01    0.52572E+00
    0.71682E+01    0.49913E+00
    0.73130E+01    0.47387E+00
    0.74608E+01    0.44988E+00
    0.76115E+01    0.42708E+00
    0.77653E+01    0.40542E+00
    0.79221E+01    0.38485E+00
    0.80822E+01    0.36530E+00
    0.82454E+01    0.34674E+00
    0.84120E+01    0.32911E+00
    0.85819E+01    0.31236E+00
    0.87553E+01    0.29646E+00
    0.89322E+01    0.28136E+00
    0.91126E+01    0.26701E+00
    0.92967E+01    0.25339E+00
    0.94845E+01    0.24046E+00
    0.96761E+01    0.22818E+00
    0.98716E+01    0.21652E+00
    0.10071E+02    0.20544E+00
