6780 255.0 1.54832743149 36.019801304 -1.45488941801
6781 257.0 1.46721863932 37.5636649442 -1.25826243854
6782 211.0 1.5536689247 39.4904495866 -1.25769326304
6877 17.0 1.52538992377 0.360347310521 24.9601121133
6879 26.0 1.82776911901 0.0738987316574 21.4631436877
6880 21.0 1.65179964474 0.990674231047 23.5593045491
6881 16.0 1.70485715568 2.53145912126 21.9319653609
6882 24.0 1.53969442348 4.84230782734 22.2168836708
7034 8.0 1.86314190924 0.988038931248 -4.84988075798
7035 12.0 1.58015738428 1.2928700007 -5.1101331041
7036 9.0 1.69228204091 2.86070562284 -4.84130301301
7037 11.0 1.76878512989 4.49891486687 -5.06433900875
7038 13.0 1.66610663671 5.87291639514 -4.91823395388
7039 16.0 1.53468374908 7.33195092935 -5.22890236209
7040 17.0 1.47633308172 8.93609824802 -5.16397153878
7041 8.0 1.40382435173 10.6328466892 -5.02140612317
7042 17.0 1.71178729394 12.1520915826 -5.08445555895
7043 15.0 1.48844443162 13.9050184658 -5.08098116411
7044 7.0 1.57258308785 15.581019132 -4.59995832515
7045 7.0 1.64195598023 16.8689849374 -4.57492348882
7046 9.0 1.35933383306 19.1050819852 -5.09103355716
7047 10.0 1.75375580192 20.3275287698 -5.06134750663
7048 15.0 1.58293286562 22.4915524663 -5.36591952761
7049 16.0 1.50832433254 23.8920484822 -5.4359064554
7050 9.0 1.62059323655 25.0401676522 -5.2664167708
7051 12.0 1.55587361753 26.5625989472 -5.22613944133
7052 12.0 1.72938593229 28.1647491609 -5.04489070008
7053 19.0 1.39641553791 40.1636429685 -5.01276519351
7054 29.0 1.51688927618 42.3529521538 -5.78050585443
7055 15.0 1.64284272194 40.4166389287 -5.97302118561
7056 11.0 1.7664722421 42.6988217007 -5.75578879512
7135 2.0 0.82453340292 2.02615294601 27.0626562878
7235 78.0 1.47592173249 36.4673300182 -5.27152899236
7236 64.0 1.45854225662 33.9884521715 -5.28367456345
7237 112.0 1.45710458287 32.4596059494 -5.2880184745
7238 47.0 1.37762972015 30.3545553316 -5.29264350475
7242 1.0 0.92690551281 24.3580514178 20.5233593701
7334 5.0 1.16168043613 36.2281747253 -1.18376927876
7336 3.0 1.34203541279 38.7482180318 -0.545225345348
7337 7.0 1.57799813577 40.4847851025 -0.568784059186
7572 236.0 1.52497593831 328.949620179 17.5016810576
7573 289.0 1.57237026518 327.204969658 18.8587444278
7574 321.0 1.50697612781 331.212288657 17.6883007932
7575 267.0 1.51139128409 329.33678217 19.5646546714
7576 293.0 1.49824321799 327.273664788 21.3317901046
7577 280.0 1.50723014006 335.121106098 17.5184277025
7578 298.0 1.46814712942 333.285136001 18.5065354227
7579 284.0 1.5286315795 331.446607925 20.4747587906
7580 254.0 1.53162870233 329.381006818 21.9440205569
7581 301.0 1.47578079815 337.347957433 17.5170746974
7582 291.0 1.51076292459 335.331446619 19.599464868
7583 287.0 1.52168579696 333.642555081 21.2127405441
7584 291.0 1.47523493578 339.365154315 18.2502768165
7585 273.0 1.47776358708 337.512037297 20.0327024648
7586 266.0 1.53708164898 336.00831157 21.9744245819
7587 231.0 1.51566482648 339.664497035 20.9582923911
7588 241.0 1.52687518552 7.60925417205 17.5011145402
7589 274.0 1.55213902597 6.06386881708 18.976218022
7590 223.0 1.47560442323 4.95116930689 17.5183525575
7591 229.0 1.55054837517 4.17494830808 20.5478699202
7592 248.0 1.54222298582 2.9772623066 18.5592941776
7593 220.0 1.52611967271 1.16736181273 20.3359624934
7594 257.0 1.56109820753 0.750299100522 18.0610957445
7595 299.0 1.53029579761 0.00614397259665 19.9579463237
7596 269.0 1.52608091681 0.00652330077884 17.679743024
7597 218.0 1.54438380665 356.672890199 21.8302825223
7598 188.0 1.59528900524 355.955183396 19.561791744
7599 275.0 1.57172218128 355.554063108 17.5039099327
7600 256.0 1.53273077402 354.013542603 21.4997609047
7601 210.0 1.55020004142 353.071522431 19.2957874085
7602 284.0 1.50900075805 352.912964805 17.5014671206
7603 235.0 1.5223560143 351.378417639 21.0700554774
7604 282.0 1.48788173951 350.422328555 18.5086853697
7605 235.0 1.5114937625 341.363987343 17.5072958903
7606 271.0 1.54642096305 349.328646988 20.4576496902
7607 244.0 1.56319939089 348.790037213 17.8445078598
7608 213.0 1.51637403282 343.670085698 17.502083741
7609 272.0 1.53190600631 341.717249529 19.5512415424
7610 12.0 1.61385796467 348.721342041 20.1801562988
7611 91.0 1.53838490392 345.920798174 17.5388849511
7612 121.0 1.55433333363 343.998674108 19.3518784685
7613 254.0 1.48905683925 342.492388719 21.5809617225
7614 49.0 1.51386198219 344.902030389 23.1821210933
7615 302.0 1.46129077101 6.97762586594 21.0595684772
7616 228.0 1.54478682238 8.7176169967 19.0366350045
7617 241.0 1.53168417829 9.9477079897 20.7962823069
7618 261.0 1.49918560461 10.1377683561 17.502791798
7619 240.0 1.49425098027 11.4501501916 18.6998711994
7620 294.0 1.53272262581 12.6199037456 20.5781758723
7621 231.0 1.56331960515 18.2123589799 17.5093915045
7622 265.0 1.56442933375 15.6678065362 17.5044966487
7623 262.0 1.50428339953 12.8830969161 17.516042361
7624 194.0 1.51912492206 14.2232558526 18.7951191568
7625 304.0 1.49231257662 15.5249142768 20.8938967207
7626 270.0 1.54252639921 27.264640754 17.5006203522
7627 242.0 1.55151208078 24.7228170201 17.5778058066
7628 161.0 1.50368362332 22.2171884057 17.9395423606
7629 159.0 1.50362527783 19.6545767702 18.2347613001
7630 294.0 1.53450755278 16.9919587896 18.7828099905
7631 287.0 1.53846260126 18.1076004387 20.4878872103
7632 99.0 1.51647692497 28.975604282 19.2108943641
7633 85.0 1.50292081623 26.3597855833 19.5604052262
7634 99.0 1.51887811796 23.8004278278 19.9699346813
7635 131.0 1.44938733378 21.0582022676 20.4490543782
7636 214.0 1.52728226642 29.7473530559 21.4536464911
7637 274.0 1.51919900109 27.3499033928 21.7373990517
7638 188.0 1.5220352221 25.0412675928 22.11574838
7639 187.0 1.51688869497 325.800168963 22.9690886909
7640 162.0 1.55178739112 327.966206224 23.7391846453
7641 313.0 1.54268077882 325.586363508 25.278864901
7643 251.0 1.57411190214 331.601266008 22.9684490414
7644 191.0 1.50694575391 330.131696895 24.5360228033
7648 292.0 1.49829210116 334.236053183 23.6531309817
7653 287.0 1.51078235252 338.010862705 22.6359956438
7654 252.0 1.50190688149 336.53672314 24.4723538709
7655 243.0 1.52113918807 338.531552162 25.0589020788
7656 254.0 1.54160293162 340.996038545 25.5572579864
7657 165.0 1.55578039668 340.365048483 23.4223132551
7658 109.0 1.54617717999 342.781607585 23.6646558944
7659 279.0 1.48690151997 30.5170096555 25.3416045248
7660 255.0 1.52087006849 6.5464223514 24.449957513
7661 311.0 1.48403794896 5.22598406386 22.6773661678
7662 232.0 1.48347155416 3.8911447634 24.478676421
7663 234.0 1.56601500868 2.47259529776 22.4145817084
7664 249.0 1.49411989934 0.800390640464 24.2955518549
7665 245.0 1.49195566907 0.0124151763753 22.2292670601
7666 271.0 1.53544866577 0.00502571355207 24.0290308696
7669 271.0 1.51618566812 349.665710642 22.7826592418
7670 231.0 1.53380207788 347.387738122 22.5713926465
7671 284.0 1.52959072716 8.30606332226 26.354288776
7672 275.0 1.5184583005 8.44920813816 22.8741250967
7673 283.0 1.50761075976 9.86722637857 24.4779392826
7674 338.0 1.52100397708 11.1727919098 26.5081959379
7675 265.0 1.51828647874 11.6503986516 22.7225041992
7676 294.0 1.49932029742 12.9700305853 24.6432569386
7677 266.0 1.51879845369 14.0618613235 26.6032833743
7678 312.0 1.51813339213 14.3311519908 22.6438901279
