32.6279527559 0.0549717081816
37.6109467456 0.0370888287022
42.5979262673 0.025667271759
47.5876383764 0.0181017949068
52.579305136 0.0129415753909
57.572418136 0.00933537444375
62.5666311301 0.00675739481275
67.5617001828 0.00487915253276
72.5574484945 0.00350646080034
77.5537447989 0.00255692423548
82.5504895961 0.00203509682603
87.5476060936 0.00194907996531
92.5450340798 0.00217083566639
97.5427256792 0.00239904606006
102.540642347 0.00234057050707
107.538752704 0.0019208787386
112.537030941 0.00128929300764
117.535455643 0.000654765259802
122.534008884 0.000149581003713
127.532675551 -0.000193250633783
132.53144281 -0.000396785137116
137.530299691 -0.000500843879616
142.529236767 -0.000541971729967
147.528245883 -0.000545374133307
152.527319957 -0.000527206935119
157.526452805 -0.000498332953025
162.525639003 -0.000465599601149
167.524873775 -0.000432110845517
172.524152898 -0.000398616954701
177.523472626 -0.000366006269525
