36.2950819672 0.0384759873375 0.03843475155 0.0404810692583
44.2417582418 0.0213671897485 0.0215069261802 0.0196582487385
52.2047244094 0.0123475651844 0.0127194342669 0.0125674025289
60.1775147929 0.00726984418575 0.00782253472364 0.00506187589573
68.1566820276 0.00424161041303 0.0049321733807 0.00636647122779
76.1402214022 0.00241057556172 0.00314437029187 0.00219328566371
84.1268882175 0.00164388166597 0.00199310143951 0.00227538187755
92.1158690176 0.00195590172459 0.00122264481669 0.00125868120397
100.106609808 0.00242556204611 0.000688829909346 0.00273069566382
108.098720293 0.00196465923263 0.000317933981299 0.00241437181831
116.091917591 0.000849100209381 5.13137748902e-05 0.00135084930142
124.085991678 -9.06934353347e-05 -0.000140627322344 -0.00118730782665
132.080783354 -0.000590287455173 -0.000279912077747 -0.000982048771613
140.07616975 -0.000779039911806 -0.000379835518698 -4.7827867093e-05
148.072054528 -0.000817899407779 -0.000452579659249 -0.000513686698724
156.068361087 -0.000794853925475 -0.000502721196429 -0.000935335776636
164.065027756 -0.000754417248802 -0.000538804195247 -0.000685048455903
172.062004326 -0.000713696773795 -0.000564435599363 -0.000818093506887
