42.2532027129 0.0238660921512 0.0238660921512 0.0250748435834
50.2128791911 0.0142645312301 0.0142645312301 0.0125794084743
58.1836169371 0.00894803437097 0.00894803437097 0.00965301552785
66.1614185264 0.00580800748727 0.00580800748727 0.00402310104775
74.144003892 0.00386513453995 0.00386513453995 0.00370835137021
82.1299782049 0.00260244085377 0.00260244085377 0.00191731022538
90.118440533 0.00175048947307 0.00175048947307 0.00102428895688
98.1087831275 0.00114987675909 0.00114987675909 0.00318197832842
106.100581188 0.000711068325679 0.000711068325679 0.00260355183854
114.093528869 0.000387899241419 0.000387899241419 0.00186049026836
122.087400376 0.000140696922543 0.000140696922543 -0.000703962927218
130.082025396 -5.11735635073e-05 -5.11735635073e-05 -0.000641778444073
138.077273045 -0.000201930773736 -0.000201930773736 -0.000971289018967
146.073041086 -0.000321267684917 -0.000321267684917 -0.000858610229833
154.069248496 -0.000417957750498 -0.000417957750498 -0.000681128161629
162.065830243 -0.000495787616014 -0.000495787616014 -0.000623761119122
170.062733521 -0.00055922588748 -0.00055922588748 -0.00109649020513
178.059915008 -0.000613999089621 -0.000613999089621 3.3679493104e-05
