10.0 0.0308465903651 0.0309054383455
11.0 0.0282708513266 0.0283412508322
12.0 0.025999064865 0.0260754268918
13.0 0.0239827379972 0.0240650669277
14.0 0.0221832998357 0.0222657805693
15.0 0.0205695636078 0.0206498602505
16.0 0.0191160640367 0.0191917196995
17.0 0.017801753882 0.0178740728866
18.0 0.0166090127285 0.0166768619989
19.0 0.0155229756849 0.015585984796
20.0 0.0145311197214 0.0145892655174
21.0 0.0136227273432 0.0136757510706
22.0 0.0127886353793 0.0128377916248
23.0 0.0120209283576 0.012067046945
24.0 0.0113127392493 0.0113560858575
25.0 0.0106580991162 0.0106984525051
26.0 0.0100517818246 0.0100912409484
27.0 0.00948923809704 0.00952776170616
28.0 0.00896642332694 0.00900375375622
29.0 0.00847978830264 0.00851717692351
30.0 0.00802616130842 0.00806399007348
31.0 0.00760272656573 0.00764126377203
32.0 0.0072069621959 0.00724641332182
33.0 0.00683660938342 0.00687661245372
34.0 0.00648962766881 0.00653096946173
35.0 0.00616418831717 0.00620696293428
36.0 0.00585863460033 0.00590289474622
37.0 0.00557146478331 0.0056177633439
38.0 0.0053013188336 0.00534892712079
39.0 0.00504695710033 0.00509613359235
40.0 0.00480725147286 0.00485774382015
41.0 0.00458117412611 0.00463317268518
42.0 0.00436778214691 0.00442114548245
43.0 0.0041662171114 0.00422058088176
44.0 0.00397568497176 0.00403130701168
45.0 0.00379545993165 0.00385187000304
46.0 0.0036248740953 0.00368222031684
47.0 0.00346331266812 0.0035210854814
48.0 0.0033102105973 0.00336845065853
49.0 0.00316504298427 0.00322344087495
50.0 0.00302732553128 0.00308574253551
51.0 0.0028966103732 0.00295506957029
52.0 0.00277248068428 0.0028304264946
53.0 0.00265455017064 0.00271193833788
54.0 0.00254245750432 0.00259922293277
55.0 0.00243586778478 0.0024916371938
56.0 0.00233446740828 0.00238920966962
57.0 0.00223796523513 0.00229145234795
58.0 0.00214609008014 0.00219795750167
59.0 0.00205858966075 0.00210885316646
60.0 0.00197522970911 0.00202360999828
61.0 0.00189579251684 0.0019422650099
62.0 0.00182007513211 0.00186412590608
63.0 0.00174788993135 0.00178968447331
64.0 0.00167906029161 0.00171814210574
65.0 0.00161342258779 0.00164977462327
66.0 0.00155082391188 0.00158428842198
67.0 0.00149112180111 0.00152137659213
68.0 0.00143418651029 0.00146111754379
69.0 0.00137989657276 0.00140325638313
70.0 0.00132814338347 0.00134768275163
71.0 0.0012788263529 0.00129445083034
72.0 0.00123185632197 0.00124324733803
73.0 0.00118715083225 0.00119400351272
74.0 0.0011446373496 0.00114666193595
75.0 0.00110425046117 0.00110118980392
76.0 0.00106593052619 0.00105736526034
77.0 0.00102962561982 0.00101527142456
78.0 0.000995287962033 0.000974795295126
79.0 0.000962874807834 0.000935719109669
80.0 0.000932346261872 0.000898133946954
81.0 0.000903663706688 0.000861933445255
82.0 0.000876788281084 0.000827036195585
83.0 0.000851676839041 0.000793375708367
84.0 0.000828281296706 0.000760947992736
85.0 0.000806544407621 0.000729685273983
86.0 0.000786398010086 0.000699505676951
87.0 0.000767760429864 0.000670395954066
88.0 0.000750535094292 0.000642321762144
89.0 0.000734608537689 0.000615210065281
90.0 0.00071985085305 0.000589049984042
91.0 0.000706114774319 0.000563783407409
92.0 0.0006932366054 0.000539391431306
93.0 0.000681037832055 0.000515832892843
94.0 0.000669327123897 0.000493080992479
95.0 0.000657903537182 0.000471137588521
96.0 0.000646559943383 0.000449899877624
97.0 0.000635088650101 0.000429412560468
98.0 0.000623285941661 0.000409634598727
99.0 0.000610957822906 0.00039051053466
100.0 0.000597926204945 0.00037204325407
101.0 0.000584033898769 0.000354201038505
102.0 0.000569149954228 0.000336969270453
103.0 0.000553173123672 0.000320313680408
104.0 0.000536035783863 0.000304215178097
105.0 0.000517705028878 0.000288645471527
