42.2532027129 0.0248903352827 0.0249733746883 0.0250748435834
50.2128791911 0.0141881121058 0.0145240388018 0.0125794084743
58.1836169371 0.00827809874408 0.00882351641393 0.00965301552785
66.1614185264 0.00482222888843 0.00552596284984 0.00402310104775
74.144003892 0.00272574651925 0.00352353759985 0.00370835137021
82.1299782049 0.00169040996964 0.0022570130308 0.00191731022538
90.118440533 0.00182851783415 0.00142418777616 0.00102428895688
98.1087831275 0.0025019013519 0.000855232804313 0.00318197832842
106.100581188 0.00238513905105 0.00046374628555 0.00260355183854
114.093528869 0.00133203044575 0.000187915480812 0.00186049026836
122.087400376 0.000238003943424 -9.67279754556e-06 -0.000703962927218
130.082025396 -0.000407480386906 -0.000150634366779 -0.000641778444073
138.077273045 -0.000669742310035 -0.000250472843936 -0.000971289018967
146.073041086 -0.000731931896996 -0.000321847800498 -0.000858610229833
154.069248496 -0.000709257897491 -0.000370359097465 -0.000681128161629
162.065830243 -0.000658971573361 -0.000403043691527 -0.000623761119122
170.062733521 -0.000607277720742 -0.000426433178241 -0.00109649020513
178.059915008 -0.000558599377595 -0.000438567593735 3.3679493104e-05
