42.2532027129 0.0280318231984 0.0280860182877 0.029360083597
50.2128791911 0.0158523715455 0.0161632672371 0.0122018932764
58.1836169371 0.00914767408506 0.00968309769814 0.0115464428174
66.1614185264 0.00526375231482 0.00596900288974 0.00441024512319
74.144003892 0.00292086816257 0.00374681555569 0.00438667524473
82.1299782049 0.0016483014385 0.00236630255606 0.00069025920571
90.118440533 0.00153632999405 0.00148189744715 0.00181477333951
98.1087831275 0.00227511999591 0.000899085452458 0.00275775031852
106.100581188 0.00258112050117 0.000510564959782 0.00172874630828
114.093528869 0.00181043458753 0.000253410597884 0.00284273307105
122.087400376 0.000662702569671 7.95603554952e-05 6.81416339439e-05
130.082025396 -0.000137633188786 -3.26804863799e-05 -0.000278475760883
138.077273045 -0.000499267147172 -0.000103070440251 -0.000156106144589
146.073041086 -0.000589648604358 -0.000142789663784 -0.00114154532951
154.069248496 -0.000556110686624 -0.000161411544956 -0.000294979083784
162.065830243 -0.000474845640067 -0.0001627693124 -0.000920505395956
170.062733521 -0.000385186692936 -0.000155378758104 5.27461358714e-05
178.059915008 -0.000299956093827 -0.000140545581453 -0.000310174389074
