10.0 0.0323538695146 0.032435519938
15.0 0.0207898561319 0.0208416652613
20.0 0.0147818085101 0.0148171079028
25.0 0.0109283868052 0.0109513712417
30.0 0.00830830407057 0.00833253464098
35.0 0.00645253554662 0.00648579502163
40.0 0.00509770632226 0.00514204734938
45.0 0.00408508631416 0.00413883033201
50.0 0.00331403139824 0.00337301765934
55.0 0.00271823002451 0.00277705853838
60.0 0.00225238630392 0.00230541570424
65.0 0.00188486689574 0.00192715015419
70.0 0.00159365981281 0.00161990854694
75.0 0.00136379638463 0.00136747852171
80.0 0.00118616566866 0.00115797003264
85.0 0.00105565676741 0.000982579914325
90.0 0.000967293406243 0.000834727875242
95.0 0.000909676967273 0.000709130254633
100.0 0.00086134242487 0.000602123979098
105.0 0.000796318624131 0.000510698967175
110.0 0.000697832243415 0.000432188533079
115.0 0.000568538685108 0.00036457833627
120.0 0.000426912276821 0.000306320465057
125.0 0.000294423420622 0.000256134496751
130.0 0.000185156051421 0.000212871282013
135.0 0.000101577260742 0.000173215070392
140.0 4.48810783366e-05 0.000139745167912
145.0 8.5517375606e-06 0.000109953119684
150.0 -1.27827195067e-05 8.66505372743e-05
155.0 -2.4687903591e-05 6.72149059225e-05
160.0 -2.99118840952e-05 5.0310097804e-05
165.0 -3.20158871282e-05 3.71536631524e-05
170.0 -3.1859814982e-05 2.63891067553e-05
175.0 -3.0300743122e-05 1.77546815093e-05
180.0 -2.794427285e-05 1.09218608243e-05
185.0 -2.52132763143e-05 5.5829996525e-06
190.0 -2.2394440426e-05 1.46089380545e-06
195.0 -1.96279304487e-05 -1.61797301546e-06
200.0 -1.69640135482e-05 -3.80636161806e-06
205.0 -1.44239994538e-05 -5.22268472041e-06
210.0 -1.20599554836e-05 -6.03212017322e-06
215.0 -1.01947670885e-05 -6.540571644e-06
220.0 -8.2503653351e-06 -6.57639281145e-06
225.0 -6.4942237433e-06 -6.33497062058e-06
230.0 -4.86603655976e-06 -5.86560220519e-06
235.0 -3.43205458986e-06 -5.33088767831e-06
240.0 -1.93772387554e-06 -4.51031290018e-06
245.0 -5.24319389494e-07 -3.57406275824e-06
250.0 7.70238262998e-07 -2.64758734118e-06
255.0 1.91935977886e-06 -1.65344264868e-06
260.0 2.87986480244e-06 -7.21421337338e-07
265.0 3.73164038208e-06 1.16602990787e-07
270.0 4.32466857903e-06 8.51363862487e-07
275.0 4.82643235312e-06 1.4644419312e-06
280.0 5.00729029493e-06 1.90199586306e-06
285.0 5.13050243197e-06 2.25823520804e-06
290.0 4.92713462703e-06 2.43039407865e-06
295.0 4.66144231745e-06 2.53607893239e-06
