36.2950819672 0.0371490754396
44.2417582418 0.0205948790276
52.2047244094 0.0119044300529
60.1775147929 0.00702952648237
68.1566820276 0.0041419764719
76.1402214022 0.00242285957055
84.1268882175 0.0016932367736
92.1158690176 0.00188518236519
100.106609808 0.00216266051467
108.098720293 0.00167261392651
116.091917591 0.000735960607575
124.085991678 -8.01953823143e-07
132.080783354 -0.000375834230015
140.07616975 -0.000505466191902
148.072054528 -0.000516108590402
156.068361087 -0.000477618520051
164.065027756 -0.000425362397645
172.062004326 -0.00037221038027
