0.005 14.4960230231
0.015 14.4808307081
0.025 14.4683966566
0.035 14.4516928466
0.045 14.4356507052
0.055 14.4155345947
0.065 14.3911823569
0.075 14.3699250506
0.085 14.3443281681
0.095 14.3166926817
0.105 14.2873078438
0.115 14.2568045722
0.125 14.2244870251
0.135 14.1866595023
0.145 14.1492185352
0.155 14.1119921508
0.165 14.0700023119
0.175 14.0277914052
0.185 13.9816333391
0.195 13.9372514153
0.205 13.8883264715
0.215 13.8365206783
0.225 13.7838616797
0.235 13.7320089521
0.245 13.6725642904
0.255 13.6159415438
0.265 13.5557144209
0.275 13.4945983597
0.285 13.4307192034
0.295 13.3648491163
0.305 13.2971253388
0.315 13.2284785965
0.325 13.1560640642
0.335 13.0849000552
0.345 13.0112587529
0.355 12.9326756747
0.365 12.8548594837
0.375 12.7741781584
0.385 12.6919209219
0.395 12.6064927723
0.405 12.521916204
0.415 12.4329984646
0.425 12.3448226913
0.435 12.2522436855
0.445 12.1592986757
0.455 12.0629886402
0.465 11.9653139054
0.475 11.8667894027
0.485 11.7654735564
0.495 11.6628664954
0.505 11.5570800029
0.515 11.4512029657
0.525 11.3417785351
0.535 11.2308947311
0.545 11.1175040128
0.555 11.0018473749
0.565 10.885633995
0.575 10.765625548
0.585 10.6470380315
0.595 10.5238281284
0.605 10.3972403484
0.615 10.2677600077
0.625 10.1386095749
0.635 10.0055463415
0.645 9.87129161544
0.655 9.73489758281
0.665 9.59630850512
0.675 9.45527077208
0.685 9.31171738947
0.695 9.164477898
0.705 9.01604099031
0.715 8.86165996862
0.725 8.70805435358
0.735 8.55039031028
0.745 8.3885536401
0.755 8.22609075433
0.765 8.05644044175
0.775 7.88694588767
0.785 7.71004884648
0.795 7.53194782281
0.805 7.34804401617
0.815 7.16084341412
0.825 6.96988642707
0.835 6.771433984
0.845 6.56857900466
0.855 6.35959709193
0.865 6.14392870187
0.875 5.91994308748
0.885 5.68878623251
0.895 5.44917816456
0.905 5.19626177536
0.915 4.93243472991
0.925 4.65289425328
0.935 4.35651272644
0.945 4.03613944352
0.955 3.68740959328
0.965 3.30213468002
0.975 2.85630494322
0.985 2.31257926138
0.995 1.52815401402
