0.005 13.738877661
0.015 13.7235175853
0.025 13.7119486553
0.035 13.6953547085
0.045 13.6806583888
0.055 13.6610229792
0.065 13.6369509184
0.075 13.6164737895
0.085 13.5913917082
0.095 13.5640437564
0.105 13.5358583557
0.115 13.5069171488
0.125 13.4760321101
0.135 13.4392020354
0.145 13.4025970076
0.155 13.367047955
0.165 13.3265041466
0.175 13.2857830992
0.185 13.2409137723
0.195 13.1990448249
0.205 13.1515028692
0.215 13.1010332124
0.225 13.0506874047
0.235 13.0012313481
0.245 12.9425430667
0.255 12.8885707224
0.265 12.8305435753
0.275 12.7719313154
0.285 12.7100307318
0.295 12.6464576665
0.305 12.5810367554
0.315 12.5155551395
0.325 12.4454461877
0.335 12.3771528918
0.345 12.306868893
0.355 12.2309938688
0.365 12.15625147
0.375 12.0780028928
0.385 12.0000827735
0.395 11.9171343149
0.405 11.8361998584
0.415 11.7500418702
0.425 11.6658107987
0.435 11.5764850323
0.445 11.4874517273
0.455 11.3954620597
0.465 11.3006421005
0.475 11.2064097762
0.485 11.1090903943
0.495 11.010778077
0.505 10.9088599782
0.515 10.8078011966
0.525 10.7023399609
0.535 10.5960543023
0.545 10.487194445
0.555 10.3763729975
0.565 10.2653802031
0.575 10.1493338115
0.585 10.0366709416
0.595 9.91851464516
0.605 9.7968643505
0.615 9.67308314441
0.625 9.54880835093
0.635 9.42107693044
0.645 9.29296142344
0.655 9.16249065864
0.665 9.02958238641
0.675 8.89440748895
0.685 8.75775926232
0.695 8.61664749099
0.705 8.47499247609
0.715 8.32664857343
0.725 8.17992889143
0.735 8.02976886818
0.745 7.87431998417
0.755 7.71967359275
0.765 7.55735313815
0.775 7.39642097972
0.785 7.22615795149
0.795 7.05615777214
0.805 6.87989758405
0.815 6.70162211191
0.825 6.51960795398
0.835 6.32948713199
0.845 6.1366079203
0.855 5.93673207924
0.865 5.73154962375
0.875 5.51787026646
0.885 5.29726891624
0.895 5.06905685779
0.905 4.82796320632
0.915 4.5763456978
0.925 4.31037466651
0.935 4.02889803147
0.945 3.72264102046
0.955 3.3903628402
0.965 3.02382935934
0.975 2.59901216473
0.985 2.08194660738
0.995 1.33564095115
