0.005 0.00172114941413
0.015 0.00172113328543
0.025 0.00172110098521
0.035 0.00172105242788
0.045 0.00172098748515
0.055 0.00172090598619
0.065 0.0017208077178
0.075 0.00172069242461
0.085 0.0017205598094
0.095 0.00172040953334
0.105 0.00172024121643
0.115 0.00172005443781
0.125 0.00171984873631
0.135 0.00171962361083
0.145 0.00171937852096
0.155 0.00171911288751
0.165 0.00171882609317
0.175 0.00171851748312
0.185 0.00171818636579
0.195 0.00171783201359
0.205 0.00171745366371
0.215 0.00171705051896
0.225 0.00171662174863
0.235 0.00171616648943
0.245 0.00171568384646
0.255 0.00171517289419
0.265 0.00171463267752
0.275 0.00171406221286
0.285 0.00171346048926
0.295 0.00171282646953
0.305 0.00171215909151
0.315 0.00171145726923
0.325 0.00171071989423
0.335 0.00170994583684
0.345 0.00170913394753
0.355 0.00170828305828
0.365 0.00170739198396
0.375 0.0017064595238
0.385 0.00170548446281
0.395 0.00170446557328
0.405 0.00170340161632
0.415 0.00170229134335
0.425 0.00170113349768
0.435 0.00169992681611
0.445 0.00169867003047
0.455 0.0016973618693
0.465 0.00169600105942
0.475 0.00169458632763
0.485 0.00169311640229
0.495 0.00169159001506
0.505 0.0016900059025
0.515 0.00168836280778
0.525 0.00168665948234
0.535 0.00168489468755
0.545 0.0016830671964
0.555 0.00168117579517
0.565 0.00167921928506
0.575 0.00167719648384
0.585 0.00167510622751
0.595 0.00167294737188
0.605 0.00167071879422
0.615 0.00166841939478
0.625 0.00166604809841
0.635 0.00166360385605
0.645 0.00166108564625
0.655 0.00165849247666
0.665 0.00165582338546
0.675 0.00165307744275
0.685 0.00165025375199
0.695 0.00164735145125
0.705 0.00164436971456
0.715 0.00164130775315
0.725 0.00163816481664
0.735 0.00163494019421
0.745 0.00163163321572
0.755 0.00162824325272
0.765 0.00162476971951
0.775 0.00162121207409
0.785 0.00161756981899
0.795 0.00161384250219
0.805 0.00161002971786
0.815 0.00160613110706
0.825 0.00160214635845
0.835 0.00159807520885
0.845 0.00159391744379
0.855 0.001589672898
0.865 0.00158534145576
0.875 0.00158092305133
0.885 0.00157641766915
0.895 0.00157182534412
0.905 0.00156714616171
0.915 0.00156238025805
0.925 0.00155752781999
0.935 0.001552589085
0.945 0.0015475643411
0.955 0.00154245392671
0.965 0.00153725823035
0.975 0.00153197769042
0.985 0.00152661279479
0.995 0.00152116408044
