0.005 4.57845744802e-05
0.015 4.57943352209e-05
0.025 4.58138596474e-05
0.035 4.58431536491e-05
0.045 4.58822260561e-05
0.055 4.59310886355e-05
0.065 4.59897560855e-05
0.075 4.60582460284e-05
0.085 4.61365790018e-05
0.095 4.62247784491e-05
0.105 4.63228707073e-05
0.115 4.6430884995e-05
0.125 4.65488533967e-05
0.135 4.6676810848e-05
0.145 4.6814795117e-05
0.155 4.69628467858e-05
0.165 4.71210092294e-05
0.175 4.72893285934e-05
0.185 4.74678537699e-05
0.195 4.76566363713e-05
0.205 4.78557307036e-05
0.215 4.80651937362e-05
0.225 4.82850850711e-05
0.235 4.851546691e-05
0.245 4.87564040192e-05
0.255 4.90079636927e-05
0.265 4.92702157137e-05
0.275 4.95432323133e-05
0.285 4.98270881279e-05
0.295 5.01218601541e-05
0.305 5.04276277013e-05
0.315 5.07444723425e-05
0.325 5.10724778627e-05
0.335 5.14117302047e-05
0.345 5.17623174129e-05
0.355 5.21243295749e-05
0.365 5.249785876e-05
0.375 5.28829989556e-05
0.385 5.32798460016e-05
0.395 5.36884975212e-05
0.405 5.41090528498e-05
0.415 5.45416129613e-05
0.425 5.49862803911e-05
0.435 5.54431591573e-05
0.445 5.5912354678e-05
0.455 5.63939736871e-05
0.465 5.68881241462e-05
0.475 5.73949151544e-05
0.485 5.79144568547e-05
0.495 5.84468603377e-05
0.505 5.89922375427e-05
0.515 5.95507011552e-05
0.525 6.01223645025e-05
0.535 6.07073414448e-05
0.545 6.13057462653e-05
0.555 6.19176935552e-05
0.565 6.25432980979e-05
0.575 6.31826747485e-05
0.585 6.38359383113e-05
0.595 6.45032034143e-05
0.605 6.51845843805e-05
0.615 6.58801950965e-05
0.625 6.65901488785e-05
0.635 6.73145583349e-05
0.645 6.80535352269e-05
0.655 6.88071903259e-05
0.665 6.95756332683e-05
0.675 7.03589724081e-05
0.685 7.11573146661e-05
0.695 7.19707653778e-05
0.705 7.27994281383e-05
0.715 7.36434046446e-05
0.725 7.45027945366e-05
0.735 7.53776952354e-05
0.745 7.62682017793e-05
0.755 7.7174406659e-05
0.765 7.80963996503e-05
0.775 7.9034267645e-05
0.785 7.99880944808e-05
0.795 8.09579607698e-05
0.805 8.19439437256e-05
0.815 8.29461169891e-05
0.825 8.39645504544e-05
0.835 8.49993100926e-05
0.845 8.6050457776e-05
0.855 8.71180511019e-05
0.865 8.82021432154e-05
0.875 8.93027826335e-05
0.885 9.04200130677e-05
0.895 9.15538732489e-05
0.905 9.2704396751e-05
0.915 9.3871611817e-05
0.925 9.50555411847e-05
0.935 9.62562019146e-05
0.945 9.74736052188e-05
0.955 9.87077562918e-05
0.965 9.99586541431e-05
0.975 0.000101226291432
0.985 0.000102510654304
0.995 0.000103811722231
