0.005 0.00290800860386
0.015 0.00289106366097
0.025 0.00285688134521
0.035 0.00280499598126
0.045 0.0027350105755
0.055 0.00264693819713
0.065 0.00254155767463
0.075 0.0024206462695
0.085 0.00228697443917
0.095 0.00214405115723
0.105 0.00199571852484
0.115 0.00184573636593
0.125 0.0016974656461
0.135 0.00155369376313
0.145 0.00141658112583
0.155 0.00128767489221
0.165 0.00116794575449
0.175 0.00105783759013
0.185 0.000957341221693
0.195 0.000866097957028
0.205 0.000783520792111
0.215 0.000708910637182
0.225 0.000641547858222
0.235 0.000580750412299
0.245 0.000525900914205
0.255 0.000476451371039
0.265 0.000431915541937
0.275 0.000391856844265
0.285 0.000355876689495
0.295 0.000323605511669
0.305 0.000294697019226
0.315 0.000268825275051
0.325 0.00024568383518
0.335 0.000224986119139
0.345 0.000206466290311
0.355 0.000189880107842
0.365 0.00017500541962
0.375 0.000161642149548
0.385 0.000149611754496
0.395 0.000138756189549
0.405 0.000128936463372
0.415 0.000120030915725
0.425 0.000111933388209
0.435 0.000104551448315
0.445 9.78047582157e-05
0.455 9.16235937187e-05
0.465 8.59474698301e-05
0.475 8.07238399321e-05
0.485 7.59068827603e-05
0.495 7.14564305718e-05
0.505 6.73370920139e-05
0.515 6.351758493e-05
0.525 5.9970243276e-05
0.535 5.66706282211e-05
0.545 5.35971721611e-05
0.555 5.07308119217e-05
0.565 4.80546066887e-05
0.575 4.55533679715e-05
0.585 4.32133412635e-05
0.595 4.10219707316e-05
0.605 3.89677565643e-05
0.615 3.70401903356e-05
0.625 3.52297363033e-05
0.635 3.35278208687e-05
0.645 3.19267984018e-05
0.655 3.04198755065e-05
0.665 2.90009922285e-05
0.675 2.76646728227e-05
0.685 2.64058673051e-05
0.695 2.52198070697e-05
0.705 2.41018941157e-05
0.715 2.30476358426e-05
0.725 2.20526282916e-05
0.735 2.1112582279e-05
0.745 2.02233806193e-05
0.755 1.93811513239e-05
0.765 1.85823413179e-05
0.775 1.78237773201e-05
0.785 1.71027042532e-05
0.795 1.64167959936e-05
0.805 1.57641376344e-05
0.815 1.51431821423e-05
0.825 1.45526869897e-05
0.835 1.39916379267e-05
0.845 1.3459167568e-05
0.855 1.29544760814e-05
0.865 1.24767601947e-05
0.875 1.20251552262e-05
0.885 1.15986931221e-05
0.895 1.11962777552e-05
0.905 1.08166771531e-05
0.915 1.04585310183e-05
0.925 1.0120370932e-05
0.935 9.80065004308e-06
0.945 9.49777881205e-06
0.955 9.2101634716e-06
0.965 8.93624420756e-06
0.975 8.67453058162e-06
0.985 8.42363232744e-06
0.995 8.18228428163e-06
