0.005 0.000319923967733
0.015 0.000310511866416
0.025 0.000292924245448
0.035 0.000269312090227
0.045 0.000242210404663
0.055 0.000213999771483
0.065 0.000186543994498
0.075 0.000161067932767
0.085 0.000138219278767
0.095 0.000118214745345
0.105 0.000100992805205
0.115 8.63356111866e-05
0.125 7.39530006093e-05
0.135 6.35353020641e-05
0.145 5.47842256489e-05
0.155 4.74292579124e-05
0.165 4.12346763305e-05
0.175 3.60006827764e-05
0.185 3.15611173036e-05
0.195 2.7779473646e-05
0.205 2.45443585671e-05
0.215 2.17650839252e-05
0.225 1.93677468461e-05
0.235 1.72919291899e-05
0.245 1.5488013342e-05
0.255 1.39150438259e-05
0.265 1.2539040629e-05
0.275 1.13316716014e-05
0.285 1.0269204208e-05
0.295 9.3316728668e-06
0.305 8.50221285961e-06
0.315 7.76652382304e-06
0.325 7.1124349811e-06
0.335 6.52955099242e-06
0.345 6.0089621468e-06
0.355 5.54300622933e-06
0.365 5.12507211974e-06
0.375 4.74943737456e-06
0.385 4.41113375429e-06
0.395 4.105835932e-06
0.405 3.82976948621e-06
0.415 3.57963482374e-06
0.425 3.35254402783e-06
0.435 3.14596792109e-06
0.445 2.95769097078e-06
0.455 2.78577208539e-06
0.465 2.62850983942e-06
0.475 2.48441116161e-06
0.485 2.35216296654e-06
0.495 2.23060654936e-06
0.505 2.1187147716e-06
0.515 2.01557214481e-06
0.525 1.92035789198e-06
0.535 1.83233196905e-06
0.545 1.75082390037e-06
0.555 1.67522415489e-06
0.565 1.60497768948e-06
0.575 1.53957922511e-06
0.585 1.47856980449e-06
0.595 1.42153420212e-06
0.605 1.36809881091e-06
0.615 1.31792970216e-06
0.625 1.27073063719e-06
0.635 1.22624088944e-06
0.645 1.18423280858e-06
0.655 1.14450911812e-06
0.665 1.10689998323e-06
0.675 1.07125991628e-06
0.685 1.03746460391e-06
0.695 1.00540774512e-06
0.705 9.74997986192e-07
0.715 9.46156028199e-07
0.725 9.18811969163e-07
0.735 8.92902927009e-07
0.745 8.68370973402e-07
0.755 8.4516139324e-07
0.765 8.23221270841e-07
0.775 8.02498392287e-07
0.785 7.82940443994e-07
0.795 7.64494480522e-07
0.805 7.47106629812e-07
0.815 7.30722001107e-07
0.825 7.15284759782e-07
0.835 7.00738333616e-07
0.845 6.87025716699e-07
0.855 6.74089839644e-07
0.865 6.61873978054e-07
0.875 6.50322174817e-07
0.885 6.39379655754e-07
0.895 6.28993222058e-07
0.905 6.19111606862e-07
0.915 6.09685786857e-07
0.925 6.00669243187e-07
0.935 5.92018168748e-07
0.945 5.8369162148e-07
0.955 5.75651625254e-07
0.965 5.67863221539e-07
0.975 5.60294476175e-07
0.985 5.52916446379e-07
0.995 5.45703113512e-07
