5. 0 0
10.0 0.0489516977904 0.0496654988643
15.0 0.0260412785604 0.0265056855962
20.0 0.0188937870346 0.019240155236
25.0 0.0142184485978 0.0144746334974
30.0 0.0109847229367 0.011182811173
35.0 0.00865803156154 0.00882255584843
40.0 0.00693403466385 0.00708013109668
45.0 0.00562720220805 0.00576267542595
50.0 0.00461833378155 0.00474613713313
55.0 0.00382780807604 0.00394793418537
60.0 0.003200806729 0.00331159577241
65.0 0.00269854223692 0.00279749743415
70.0 0.00229285335056 0.00237708948192
75.0 0.00196333825259 0.00202967595425
80.0 0.0016951701828 0.0017398273011
85.0 0.00147812449819 0.00149596664448
90.0 0.00130579257556 0.00128929141868
95.0 0.00117421704811 0.00111286574226
100.0 0.0010795646522 0.000961377481948
105.0 0.0010142143161 0.000830651340804
110.0 0.000964029859307 0.00071744231005
115.0 0.000910020725633 0.000619184188411
120.0 0.000835085665312 0.000533685481203
125.0 0.000731866446856 0.00045902268308
130.0 0.000605861599862 0.000393707080974
135.0 0.000471353808147 0.000336584618179
140.0 0.00034386498738 0.000286631201909
145.0 0.000234369061123 0.000242935613419
150.0 0.000147489210693 0.000204736944505
155.0 8.27532946488e-05 0.00017142041206
160.0 3.68087910837e-05 0.000142378620594
165.0 5.50135266962e-06 0.000117113766488
170.0 -1.49410475975e-05 9.52784356675e-05
175.0 -2.77380317733e-05 7.63808142341e-05
180.0 -3.51524261571e-05 6.01767579323e-05
185.0 -3.88920761244e-05 4.63473337685e-05
190.0 -4.02480771805e-05 3.45071578942e-05
195.0 -3.98872967634e-05 2.4583969043e-05
200.0 -3.83863722576e-05 1.6350010247e-05
205.0 -3.61525247708e-05 9.59769859228e-06
210.0 -3.34283987292e-05 4.1922579406e-06
215.0 -3.05060807775e-05 -1.30947946018e-07
220.0 -2.75220842324e-05 -3.51553038982e-06
225.0 -2.45094911916e-05 -6.02583133936e-06
230.0 -2.15400805353e-05 -7.79199347394e-06
235.0 -1.86091294327e-05 -8.86923976327e-06
240.0 -1.57915810843e-05 -9.40550332699e-06
245.0 -1.31215945654e-05 -9.50534547174e-06
250.0 -1.06234437113e-05 -9.26485336374e-06
255.0 -8.30808871435e-06 -8.77048704515e-06
260.0 -6.11238469374e-06 -8.02446413128e-06
265.0 -4.07701360817e-06 -7.14299509929e-06
270.0 -2.12143441054e-06 -6.08953473823e-06
275.0 -2.58793945402e-07 -4.92227028211e-06
280.0 1.50313810772e-06 -3.67705580993e-06
285.0 3.11178389254e-06 -2.43344032259e-06
290.0 4.61193682337e-06 -1.14519901848e-06
295.0 5.90836616576e-06 6.16733369837e-08
